"","row","center.X","center.Y","TR","Elev.minim","Elev.maxim","Elev.mean","Elev.mode","Elev.stdde","Elev.varia","CV","IQ","Elev.skewn","Elev.kurto","Elev.AAD","Elev.L1","Elev.L2","Elev.L3","Elev.L4","Elev.L.CV","Elev.L.ske","Elev.L.kur","Elev.P01","Elev.P05","Elev.P10","Elev.P20","Elev.P25","Elev.P30","Elev.P40","Elev.P50","Elev.P60","Elev.P70","Elev.P75","Elev.P80","Elev.P90","Elev.P95","Elev.P99","Return.1.c","Return.2.c","Return.3.c","Return.4.c","Percentage","Percenta_1","X.All.retur","First.retu","All.return","Percenta_2","Percenta_3","Percenta_4","Percenta_5","X.All.ret_1","X.All.ret_2","First.re_1","First.re_2","All.retu_1","All.retu_2","Total.firs","Canopy.rel","Elev.quadr","Elev.cubic","Profile.ar","Habitat"
"51",89,533520,26780,83,3.0994,14.4138,8.0588,4.7157,3.3851,11.4586,0.42,6.2075,0.2993,1.8175,2.9288,8.0588,1.9485,0.1771,-6e-04,0.2418,0.0909,-3e-04,3.1634,3.4331,3.9435,4.7217,4.987,5.859,6.7079,7.1611,8.7238,10.3877,11.1945,11.5406,12.7064,13.7724,14.3112,75,8,0,0,13.9147,14.2612,15.3989,75,83,6.308,11.3173,6.1856,11.512,6.679,12.4304,34,61,36,67,539,0.4383,8.733,9.3161,10.334,"RMR"
"52",89,533540,26780,12,3.0092,4.515,3.6624,3.2243,0.5245,0.2751,0.1432,0.7591,0.4013,1.7432,0.445,3.6624,0.306,0.0449,-0.0078,0.0836,0.1468,-0.0256,3.0214,3.0702,3.1309,3.2285,3.2309,3.235,3.3346,3.6321,3.8187,3.9418,3.99,3.9974,4.4628,4.5145,4.5149,12,0,0,0,2.3392,2.2684,2.3392,12,12,1.1696,1.9493,1.1342,1.8904,1.1696,1.9493,6,10,6,10,513,0.4338,3.6966,3.7312,14.4782,"RMR"
"53",89,533560,26780,26,3.0286,9.2554,4.704,3.8193,1.8723,3.5055,0.398,2.7265,1.0677,2.6335,1.5919,4.704,0.9718,0.3831,0.0901,0.2066,0.3942,0.0928,3.0524,3.1321,3.1997,3.3379,3.4394,3.5225,3.6722,3.7811,3.8729,4.9568,6.1659,7.0138,7.3206,8.0811,9.0247,24,2,0,0,4.8387,4.9618,5.2419,24,26,1.6129,2.4194,1.5267,2.4809,1.6129,2.621,8,12,8,13,496,0.2691,5.0496,5.4106,10.3552,"RMR"
"54",89,533580,26780,249,3.0273,15.0442,7.3722,3.4088,3.2079,10.2909,0.4351,5.3748,0.4064,2.1208,2.7302,7.3722,1.8301,0.2049,0.0202,0.2482,0.112,0.0111,3.0615,3.3268,3.4638,3.9428,4.3661,4.7104,5.9939,7.1515,8.3377,9.1582,9.7408,10.5249,11.8811,13.0641,14.6106,205,42,2,0,42.9769,41.5,52.2013,205,249,20.9644,39.2034,19.6667,38.1667,24.7379,48.0084,100,187,118,229,477,0.3616,8.0374,8.621,24.0229,"RMR"
"55",89,533600,26780,91,3.0074,14.3527,6.5059,3.1875,3.4713,12.0501,0.5336,5.1171,0.8831,2.3816,2.9049,6.5059,1.8848,0.5398,0.0587,0.2897,0.2864,0.0312,3.021,3.149,3.2059,3.4786,3.5641,3.8794,4.3785,5.5188,6.012,7.1554,8.6812,10.2631,12.3539,13.338,14.0636,85,6,0,0,18.2013,17.6699,19.4861,85,91,5.5675,16.7024,6.0194,16.3107,6.6381,17.9872,26,78,31,84,467,0.3084,7.3651,8.1659,11.999,"RMR"
"56",89,533620,26780,143,3.1592,12.7627,7.0705,4.9884,2.4891,6.1957,0.352,4.4971,0.2553,1.7807,2.2038,7.0705,1.427,0.1082,-0.0367,0.2018,0.0758,-0.0257,3.2683,3.69,4.0931,4.7541,4.8782,5.0531,5.5567,6.7993,7.949,8.679,9.3753,9.8955,10.426,10.8239,12.2625,131,12,0,0,27.8723,27.1863,30.4255,131,143,14.0426,21.0638,12.9278,19.7719,14.4681,22.1277,66,99,68,104,470,0.4073,7.493,7.8724,18.8684,"RMR"
"57",89,533640,26780,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3,0,0,0,0.6303,0.6237,0.6303,3,3,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,476,-9999,-9999,-9999,6.2203,"RMR"
"58",88,533300,26760,228,3.0106,11.4344,6.5231,3.0106,2.3932,5.7275,0.3669,3.8959,0.2002,1.8418,2.0586,6.5231,1.3782,0.0807,-0.0029,0.2113,0.0585,-0.0021,3.0288,3.1703,3.3813,4.0874,4.2983,4.6724,5.5321,6.4788,7.2426,7.9211,8.1943,9.1431,9.8198,10.4121,11.0906,203,24,1,0,23.2798,23.1472,26.1468,203,228,12.3853,23.1651,11.269,23.0457,12.7294,26.0321,108,202,111,227,872,0.417,6.9464,7.3179,17.5275,"RMR"
"59",88,533320,26760,820,3.0054,24.7592,11.5478,7.1489,5.8814,34.5904,0.5093,9.0846,0.5014,2.1857,4.9566,11.5478,3.3405,0.451,0.1333,0.2893,0.135,0.0399,3.0957,3.5725,4.4956,6.0475,6.6492,7.3778,8.7516,10.4763,12.5011,14.3072,15.7339,17.5736,20.9456,22.6694,24.0809,657,155,8,0,65.8317,60.5166,82.1643,657,820,32.4649,49.2986,26.9373,43.8376,36.5731,59.519,324,492,365,594,998,0.3927,12.9576,14.1592,30.0372,"RMR"
"60",88,533340,26760,1027,3.0017,22.6273,12.2101,15.7739,4.6043,21.1998,0.3771,7.0493,-0.2336,2.128,3.875,12.2101,2.6371,-0.1728,0.1322,0.216,-0.0655,0.0501,3.2237,4.1914,5.0587,7.6505,8.8822,9.9126,11.1983,12.3379,14.2161,15.434,15.9315,16.3294,17.8691,18.8919,21.0297,850,168,9,0,79.6626,74.9088,96.2512,850,1027,46.1106,25.0234,38.6579,20.2042,49.672,25.9606,492,267,530,277,1067,0.4692,13.0486,13.7036,44.1268,"RMR"
"61",88,533360,26760,1226,3.14,20.5546,11.1731,12.2619,3.6577,13.3791,0.3274,5.4705,-0.195,2.2575,3.0399,11.1731,2.093,-0.109,0.1492,0.1873,-0.0521,0.0713,3.5591,4.6937,6.0137,7.7025,8.361,9.0413,10.5243,11.696,12.417,13.2502,13.8315,14.6815,15.9284,16.8221,18.0492,998,215,13,0,85.7388,77.7425,105.3265,998,1226,52.4055,42.6117,42.2955,33.1008,57.3024,44.8454,610,496,667,522,1164,0.4613,11.7561,12.2391,49.2339,"RMR"
"62",88,533380,26760,1114,3.0011,20.3479,8.6458,3.0011,4.3167,18.6343,0.4993,7.0194,0.6113,2.2553,3.6943,8.6458,2.4288,0.4166,0.0742,0.2809,0.1715,0.0305,3.0342,3.2679,3.6458,4.5381,5.0059,5.7079,6.4155,7.4785,9.0069,11.0567,12.0253,13.1543,14.9552,16.328,18.695,954,146,14,0,45.7115,44.3825,53.3781,954,1114,20.0767,45.6636,18.1673,44.3426,21.8495,53.3301,419,953,456,1113,2087,0.3254,9.6627,10.5621,23.0491,"RMR"
"63",88,533400,26760,353,3.0132,18.7172,7.3566,4.2595,3.4168,11.6744,0.4645,4.6223,1.0531,3.5087,2.7233,7.3566,1.8559,0.4489,0.2051,0.2523,0.2419,0.1105,3.0736,3.3607,3.8834,4.4164,4.6721,4.9925,5.8386,6.4951,7.1573,8.5149,9.2944,10.2136,12.2255,14.6253,17.0942,327,26,0,0,45.9916,42.4789,49.6484,327,353,16.5963,38.1153,15.6438,35.2587,18.2841,41.2096,118,271,130,293,711,0.2766,8.1093,8.8661,19.8119,"RMR"
"64",88,533420,26760,77,3.0026,6.8971,4.3844,3.0026,1.0015,1.0029,0.2284,1.4117,0.5782,2.6225,0.7872,4.3844,0.5652,0.0745,0.0546,0.1289,0.1318,0.0966,3.0097,3.0434,3.1294,3.366,3.6631,3.8173,4.0803,4.3459,4.4525,4.6366,5.0748,5.1395,5.9057,6.2478,6.7113,77,0,0,0,15.2174,14.4737,15.2174,77,77,7.3123,15.0198,6.9549,14.2857,7.3123,15.0198,37,76,37,76,506,0.3548,4.4959,4.6085,16.7709,"RMR"
"65",88,533480,26760,200,3.176,13.0131,7.201,4.7375,2.3929,5.726,0.3323,3.8786,0.2412,2.3019,1.9726,7.201,1.37,0.0663,0.0861,0.1903,0.0484,0.0628,3.2806,3.5033,4.0298,4.8219,5.0064,5.3122,6.6637,7.1738,7.7894,8.4917,8.8851,9.248,10.5258,11.1013,12.6621,186,14,0,0,35.3612,33.6134,38.0228,186,200,18.4411,29.4677,16.4706,27.563,18.6312,31.1787,97,155,98,164,526,0.4092,7.5863,7.9358,22.6302,"RMR"
"66",88,533500,26760,201,3.1196,14.7462,7.3144,6.0724,2.797,7.823,0.3824,4.1876,0.6319,2.7606,2.3086,7.3144,1.5763,0.2181,0.1166,0.2155,0.1383,0.074,3.3552,3.6299,3.9149,4.6385,5.0038,5.4188,6.2236,6.7621,7.7694,8.6874,9.1914,9.7123,11.116,12.8445,14.6154,182,19,0,0,34.6667,33.3333,38.2857,182,201,16.7619,22.6667,15.0912,20.7297,17.3333,23.8095,88,119,91,125,525,0.3608,7.8284,8.3198,18.315,"RMR"
"67",88,533520,26760,162,3.05,11.5476,6.4587,3.05,2.2692,5.1492,0.3513,3.2299,0.2039,2.1102,1.9241,6.4587,1.3028,0.0621,0.0528,0.2017,0.0476,0.0405,3.0653,3.1586,3.3269,3.88,4.7648,5.1688,5.6768,6.2953,7.2192,7.8228,7.9948,8.2901,9.608,10.5213,11.1516,151,11,0,0,28.7072,26.4274,30.7985,151,162,15.019,28.5171,13.0506,26.2643,15.2091,30.6084,79,150,80,161,526,0.4011,6.8434,7.1851,19.637,"RMR"
"68",88,533540,26760,12,3.0721,4.1912,3.4744,3.0721,0.3345,0.1119,0.0963,0.3413,0.7709,2.6859,0.252,3.4744,0.1904,0.0414,0.0373,0.0548,0.2176,0.196,3.0723,3.073,3.0855,3.2185,3.2941,3.3387,3.3674,3.3904,3.4524,3.589,3.6354,3.6379,3.9069,4.0512,4.1632,12,0,0,0,2.2989,2.1739,2.2989,12,12,0.9579,2.1073,0.9058,1.9928,0.9579,2.1073,5,11,5,11,522,0.3595,3.4891,3.5044,16.8578,"RMR"
"69",88,533560,26760,364,3.0551,23.3694,11.1757,14.3408,4.8461,23.4847,0.4336,7.7159,0.2452,2.3726,4.1063,11.1757,2.7542,0.0845,0.1333,0.2464,0.0307,0.0484,3.2627,3.9931,4.8216,6.0881,6.8621,7.8024,9.5681,11.2177,13.3854,14.1735,14.578,14.9964,16.3336,20.2941,22.7807,318,45,1,0,63.4731,58.8997,72.6547,318,364,34.9301,19.7605,29.9353,16.8285,36.9261,20.7585,175,99,185,104,501,0.3998,12.1785,13.0233,29.8003,"RMR"
"70",88,533600,26760,307,3.0129,18.6422,8.5313,3.0129,3.5283,12.4486,0.4136,5.0684,0.4322,2.5641,2.8683,8.5313,2.0053,0.1788,0.1652,0.2351,0.0891,0.0824,3.0471,3.4706,3.8812,5.1095,5.8572,6.2888,7.3214,8.2732,9.2033,10.2087,10.9255,11.5557,13.5408,15.215,17.0667,252,50,5,0,52.2822,47.1582,63.6929,252,307,25.5187,52.0747,22.2734,47.0046,30.083,63.4855,123,251,145,306,482,0.3531,9.2299,9.856,25.7356,"RMR"
"71",88,533620,26760,452,3.007,15.4496,8.1378,7.9445,2.7556,7.5934,0.3386,3.844,0.3729,2.5523,2.2198,8.1378,1.5656,0.1235,0.1546,0.1924,0.0789,0.0987,3.255,3.9401,4.6279,5.6008,5.9995,6.4045,7.2744,8.0193,8.569,9.3721,9.8435,10.5469,12.0707,13.1739,14.6923,380,70,2,0,80.1688,69.7531,95.3586,380,452,42.1941,45.9916,32.8704,35.6481,44.9367,48.7342,200,218,213,231,474,0.4124,8.5907,9.011,39.6914,"RMR"
"72",88,533640,26760,318,3.0043,17.5691,9.4078,9.0152,3.7788,14.279,0.4017,5.8264,0.1467,2.0215,3.1889,9.4078,2.1779,0.0792,0.0793,0.2315,0.0364,0.0364,3.0436,3.6729,4.3435,5.4828,6.3451,6.9919,8.0307,9.2281,10.45,11.6491,12.1715,13.1205,14.634,15.5233,16.9778,261,56,1,0,56.6161,51.2903,68.9805,261,318,28.6334,31.4534,24.6774,27.2581,33.1887,36.6594,132,145,153,169,461,0.4397,10.1361,10.7499,28.7122,"RMR"
"73",88,533660,26760,238,3.0564,19.2152,9.8599,10.4946,3.97,15.7612,0.4026,6.8065,-0.0307,1.8972,3.395,9.8599,2.2917,-0.029,0.0271,0.2324,-0.0127,0.0118,3.1375,3.6587,4.0807,5.7248,6.5388,7.4616,8.6766,10.0392,11.0691,12.502,13.3452,14.025,15.1855,15.623,16.6548,201,36,1,0,43.0407,41.1054,50.9636,201,238,22.9122,21.1991,21.4162,19.3437,26.5525,23.9829,107,99,124,112,467,0.421,10.626,11.2423,25.6104,"RMR"
"74",87,533220,26740,380,3.0145,11.0808,5.6004,4.4229,1.8206,3.3148,0.3251,2.614,0.7762,2.9934,1.4854,5.6004,1.0152,0.1769,0.0855,0.1813,0.1742,0.0842,3.056,3.2891,3.5353,3.9867,4.1691,4.3677,4.7364,5.2228,5.7352,6.4491,6.7831,7.126,8.1434,8.9808,10.7541,363,16,1,0,40.5587,36.1217,42.4581,363,380,18.324,28.0447,15.8745,24.7148,18.6592,29.0503,164,251,167,260,895,0.3206,5.8882,6.1786,23.5071,"RMR"
"75",87,533240,26740,468,3.016,12.4943,7.3758,6.3259,2.2757,5.1786,0.3085,3.4326,-0.0273,2.171,1.8947,7.3758,1.3079,-0.0099,0.0828,0.1773,-0.0076,0.0633,3.066,3.5101,4.0001,5.346,5.6502,6.0316,6.6888,7.405,7.9849,8.8101,9.0828,9.4454,10.475,11.0637,11.8498,429,39,0,0,45.6383,41.1609,49.7872,429,468,24.3617,31.7021,20.7564,27.1768,25.1064,32.8723,229,298,236,309,940,0.46,7.7182,8.0171,27.9639,"RMR"
"76",87,533260,26740,429,3.0123,10.5273,5.6816,5.398,1.6038,2.5721,0.2823,2.3384,0.3608,2.6668,1.3108,5.6816,0.9115,0.0547,0.0732,0.1604,0.0601,0.0803,3.0521,3.2567,3.5305,4.1483,4.4,4.6466,5.2506,5.6277,6.1208,6.5177,6.7384,6.9448,7.792,8.4585,9.5951,421,7,1,0,46.7778,39,47.6667,421,429,23.1111,26.8889,19,22.1818,23.2222,27.1111,208,242,209,244,900,0.3552,5.9031,6.1147,26.419,"RMR"
"77",87,533280,26740,169,3.005,8.796,4.7789,3.5565,1.4505,2.1038,0.3035,2.2108,0.8323,2.7587,1.2106,4.7789,0.8033,0.179,0.0434,0.1681,0.2229,0.054,3.0203,3.142,3.2392,3.4845,3.5922,3.6796,3.9857,4.3214,4.861,5.4126,5.803,6.237,6.9736,7.4975,8.7643,162,7,0,0,18.6636,16.9679,19.47,162,169,7.7189,14.4009,6.8273,12.8514,7.8341,14.7465,67,125,68,128,868,0.3063,4.9929,5.2128,15.9091,"RMR"
"78",87,533300,26740,552,3.0148,13.983,7.1255,3.0148,2.7961,7.8183,0.3924,4.9119,0.2616,1.9169,2.4276,7.1255,1.6059,0.1152,-0.0027,0.2254,0.0717,-0.0017,3.0425,3.2471,3.534,4.2474,4.6302,4.9883,5.891,6.8112,7.761,8.9659,9.5421,9.9805,10.9614,11.4737,12.9278,475,73,4,0,53.733,48.0836,62.4434,475,552,27.4887,53.6199,22.9965,47.9965,29.8643,62.3303,243,474,264,551,884,0.3748,7.6536,8.1146,29.7343,"RMR"
"79",87,533320,26740,921,3.0006,25.8969,13.404,8.4521,5.6764,32.2213,0.4235,9.4133,0.2185,2.006,4.8593,13.404,3.2593,0.2035,0.1083,0.2432,0.0624,0.0332,3.3299,4.7836,6.3925,8.2778,8.8452,9.4318,10.8657,12.5547,14.8064,16.8246,18.2585,19.3318,21.4648,23.0874,24.5667,774,140,7,0,75.2187,71.9531,89.5044,774,921,35.6657,60.8358,32.8906,56.5625,40.9135,70.3596,367,626,421,724,1029,0.4544,14.5552,15.5257,39.421,"RMR"
"80",87,533340,26740,1209,3.0137,25.2568,17.1603,18.5486,4.0295,16.2369,0.2348,4.515,-0.7393,4.2093,3.0159,17.1603,2.1978,-0.2058,0.4047,0.1281,-0.0937,0.1842,4.2841,9.966,12.5174,14.506,15.1002,15.7021,16.6073,17.3678,18.2217,19.0793,19.6152,20.1205,22.3623,23.4874,24.695,975,222,12,0,99.3884,94.0124,123.2416,975,1209,59.8369,42.5076,49.689,34.8367,65.1376,45.6677,587,417,639,448,981,0.636,17.6267,18.0084,64.5621,"RMR"
"81",87,533360,26740,1557,3.0374,22.0604,13.7208,15.4174,4.3914,19.2848,0.3201,6.3751,-0.4955,2.4103,3.6383,13.7208,2.4858,-0.3108,0.1885,0.1812,-0.125,0.0758,3.4739,5.5323,7.0425,9.4349,10.6957,11.7291,13.209,14.6376,15.626,16.5216,17.0708,17.6114,18.8149,19.8663,21.3661,1143,371,41,2,98.2803,90.0521,133.8779,1143,1557,66.3801,53.6543,50.0289,38.6929,74.3766,57.5236,772,624,865,669,1163,0.5616,14.406,14.9397,57.3341,"RMR"
"82",87,533380,26740,1720,3.0059,25.5653,15.8373,17.3293,4.6404,21.5333,0.293,5.8634,-0.5159,2.9293,3.728,15.8373,2.6006,-0.2906,0.3188,0.1642,-0.1117,0.1226,3.6819,6.9721,9.2479,11.9052,13.1624,13.8927,15.1273,16.587,17.6824,18.6114,19.0258,19.643,20.945,22.8359,24.6181,1322,366,32,0,98.144,88.3864,127.6912,1322,1720,62.2123,52.4128,48.5612,39.4142,70.1559,56.9414,838,706,945,767,1347,0.5688,16.5027,17.0348,56.2613,"RMR"
"83",87,533400,26740,504,3.0437,20.6011,10.5109,7.224,4.3017,18.5049,0.4093,6.9564,0.137,2.1204,3.6449,10.5109,2.4708,0.0642,0.1062,0.2351,0.026,0.043,3.2793,4.0525,4.722,6.261,6.7711,7.4576,9.1726,10.8209,11.9306,12.8978,13.7275,14.3618,16.203,17.6599,19.9767,411,90,3,0,77.2556,69.0411,94.7368,411,504,46.8045,59.9624,36.7123,50.274,50.3759,68.985,249,319,268,367,532,0.4253,11.3555,12.061,37.0668,"RMR"
"84",87,533420,26740,96,3.0337,8.7205,5.1705,3.0337,1.6721,2.7958,0.3234,3.0234,0.4814,1.9402,1.4206,5.1705,0.9518,0.1414,-0.0025,0.1841,0.1485,-0.0026,3.063,3.1378,3.2205,3.5415,3.6937,3.8467,4.363,4.8804,5.2162,5.9795,6.7171,7.0601,7.5693,7.9823,8.5,95,1,0,0,17.8908,17.1429,18.0791,95,96,7.7213,17.7024,7.3214,16.9643,7.7213,17.8908,41,94,41,95,531,0.3758,5.4315,5.6812,15.4738,"RMR"
"85",87,533440,26740,14,3.0945,8.0256,5.1371,3.0945,1.9301,3.7255,0.3757,3.7871,0.452,1.4664,1.6639,5.1371,1.1037,0.2075,-0.1405,0.2149,0.188,-0.1273,3.0992,3.1181,3.2192,3.4365,3.4553,3.4847,3.9018,4.5528,5.1135,6.2382,7.2424,7.6382,7.7888,7.9097,8.0024,14,0,0,0,2.6975,2.583,2.6975,14,14,1.1561,2.5048,1.107,2.3985,1.1561,2.5048,6,13,6,13,519,0.4142,5.4635,5.768,8.1476,"RMR"
"86",87,533460,26740,60,3.1245,8.3763,5.1963,4.4583,1.3862,1.9215,0.2668,1.7336,0.6074,2.5706,1.1149,5.1963,0.7842,0.1127,0.0794,0.1509,0.1438,0.1013,3.1465,3.3055,3.5393,3.9332,4.2531,4.3888,4.6461,4.9254,5.3872,5.7056,5.9867,6.1627,7.6098,7.9833,8.2206,60,0,0,0,11.7188,11.0701,11.7188,60,60,5.2734,8.0078,4.9815,7.5646,5.2734,8.0078,27,41,27,41,512,0.3945,5.375,5.5543,11.7344,"RMR"
"87",87,533480,26740,108,3.0347,9.6528,5.3117,3.2448,1.6873,2.8469,0.3177,2.6595,0.6215,2.5397,1.4068,5.3117,0.9539,0.1468,0.0501,0.1796,0.1539,0.0526,3.0577,3.2252,3.3178,3.6992,3.8756,4.1849,4.5753,4.9517,5.5208,6.3345,6.5352,6.7215,7.5964,8.5211,9.3975,101,7,0,0,19.5736,18.9142,20.9302,101,108,9.1085,18.6047,8.4063,17.6883,9.3023,19.5736,47,96,48,101,516,0.3441,5.5709,5.8262,18.3345,"RMR"
"88",87,533500,26740,188,3.1086,12.2421,6.5701,3.9785,2.5751,6.631,0.3919,4.7083,0.4783,1.8532,2.2555,6.5701,1.458,0.2285,-0.0317,0.2219,0.1567,-0.0217,3.2324,3.4675,3.7058,4.1214,4.2612,4.5021,4.9475,5.7925,6.9569,8.0054,8.9695,9.5735,10.4332,10.963,11.8635,176,12,0,0,34.5098,32.1918,36.8627,176,188,16.0784,29.0196,14.3836,27.3973,16.4706,31.3725,82,148,84,160,510,0.379,7.0542,7.4991,21.2901,"RMR"
"89",87,533520,26740,8,3.1678,6.4342,4.5696,3.1678,1.1514,1.3256,0.252,1.3663,0.5216,1.7769,0.8829,4.5696,0.6805,0.1365,0.0546,0.1489,0.2006,0.0802,3.2021,3.3393,3.5107,3.689,3.7165,3.7887,4.1569,4.3775,4.5468,4.7354,5.0827,5.5313,6.161,6.2976,6.4069,8,0,0,0,1.5326,1.487,1.5326,8,8,0.5747,1.341,0.5576,1.3011,0.5747,1.341,3,7,3,7,522,0.4292,4.6948,4.8205,13.6896,"RMR"
"90",86,533220,26720,503,3.0095,11.8374,6.1271,3.9904,2.0699,4.2846,0.3378,3.2139,0.6325,2.535,1.7245,6.1271,1.1655,0.1836,0.0734,0.1902,0.1575,0.063,3.0868,3.3917,3.7925,4.2256,4.4492,4.6944,5.1305,5.6208,6.2825,7.0641,7.6631,8.1389,9.1657,9.8956,11.4138,463,40,0,0,50.7119,43.2131,55.0931,463,503,22.782,44.3593,18.0412,36.8557,23.0011,46.988,208,405,210,429,913,0.3531,6.4666,6.7984,27.5073,"RMR"
"91",86,533240,26720,136,3.0153,9.3552,4.8969,3.7197,1.3644,1.8615,0.2786,1.8649,0.9728,3.5628,1.0902,4.8969,0.7495,0.1546,0.0856,0.153,0.2062,0.1142,3.0369,3.1931,3.4691,3.7435,3.7945,3.9428,4.2992,4.5597,4.9485,5.4756,5.6594,5.995,6.8367,7.5464,8.6988,136,0,0,0,14.5923,13.3595,14.5923,136,136,6.1159,11.8026,5.5992,10.8055,6.1159,11.8026,57,110,57,110,932,0.2968,5.082,5.2779,14.1115,"RMR"
"92",86,533260,26720,109,3.0083,8.5814,5.0593,4.7775,1.3818,1.9094,0.2731,2.1038,0.5521,2.4346,1.1334,5.0593,0.7838,0.108,0.0592,0.1549,0.1378,0.0755,3.0166,3.1189,3.4124,3.7959,3.9808,4.2102,4.479,4.8552,5.0958,5.7115,6.0846,6.3531,7.041,7.5541,8.3164,108,1,0,0,11.4407,10.8242,11.5466,108,109,4.661,6.1441,4.3694,5.7597,4.661,6.1441,44,58,44,58,944,0.368,5.2429,5.425,12.6651,"RMR"
"93",86,533280,26720,304,3.1064,10.543,6.4059,6.7657,1.851,3.4264,0.289,2.8701,0.1655,2.1606,1.5413,6.4059,1.0642,0.0408,0.0636,0.1661,0.0383,0.0598,3.1725,3.5051,3.9301,4.5934,4.9629,5.2755,5.8778,6.3277,6.8791,7.3338,7.833,8.1572,9.0659,9.6654,10.2842,291,13,0,0,31.0566,28.8425,32.444,291,304,15.6884,14.1942,14.1366,12.7135,15.9018,14.301,147,133,149,134,937,0.4437,6.6671,6.9072,20.7353,"RMR"
"94",86,533300,26720,936,3.0072,18.6149,10.0917,10.9349,3.8817,15.0679,0.3846,6.4159,-0.0872,1.9794,3.2847,10.0917,2.2357,-0.0589,0.0742,0.2215,-0.0263,0.0332,3.1863,3.7291,4.4684,6.1289,6.9166,7.6031,9.0825,10.454,11.2915,12.5175,13.3325,13.829,15.1502,16.0866,17.264,715,199,21,1,76.0638,71.1246,99.5745,715,936,46.2766,39.7872,38.2979,32.1429,53.617,45,435,374,504,423,940,0.4539,10.8118,11.3918,41.8857,"RMR"
"95",86,533320,26720,1192,3.0273,22.2992,10.9397,12.5103,4.1236,17.004,0.3769,5.371,0.0886,2.598,3.3227,10.9397,2.342,0.0012,0.2469,0.2141,5e-04,0.1054,3.2141,4.0681,4.8644,7.1934,8.194,8.848,10.0353,11.1387,12.1444,13.0154,13.565,14.3904,16.2196,17.5831,21.0434,964,210,18,0,95.1629,87.7761,117.6703,964,1192,58.1441,40.6713,45.8763,31.5169,61.5005,42.2507,589,412,623,428,1013,0.4106,11.6904,12.3267,45.4837,"RMR"
"96",86,533340,26720,1259,3.0928,22.5728,10.8731,12.369,4.1314,17.0686,0.38,5.9487,0.1523,2.4221,3.381,10.8731,2.3603,0.0539,0.1954,0.2171,0.0228,0.0828,3.2914,4.1513,5.283,6.8878,7.673,8.6055,9.8697,10.8057,12.0138,13.0374,13.6216,14.5414,16.284,17.5552,20.3864,959,276,23,1,96.3819,88.4751,126.5327,959,1259,53.9698,41.1055,43.7807,32.3963,62.6131,46.3317,537,409,623,461,995,0.3994,11.6309,12.2816,46.7806,"RMR"
"97",86,533360,26720,1769,3.0111,26.198,13.9756,14.4205,5.8808,34.5843,0.4208,9.5879,-0.0037,2.048,4.9174,13.9756,3.3858,-0.0109,0.1523,0.2423,-0.0032,0.045,3.3283,4.2579,5.7043,8.0059,9.2296,10.3331,12.5042,14.2161,15.6715,17.5288,18.8175,19.6637,21.9819,23.4656,25.3171,1334,404,31,0,94.3423,82.7022,125.1061,1334,1769,58.2744,53.9604,42.7302,39.5979,64.6393,59.901,824,763,914,847,1414,0.4729,15.1619,16.1062,45.2009,"RMR"
"98",86,533380,26720,1050,3.0449,23.7347,13.3664,16.1813,5.5349,30.6349,0.4141,9.5034,-0.2339,1.9017,4.7479,13.3664,3.1729,-0.2185,0.0577,0.2374,-0.0689,0.0182,3.2582,4.3816,5.1495,7.1353,8.4305,9.7804,12.3968,14.2551,15.9946,17.1913,17.9339,18.1925,20.0798,21.9439,22.7863,734,251,64,1,88.4337,79.9087,126.506,734,1050,57.5904,42.0482,44.14,30.9741,69.8795,49.0361,478,349,580,407,830,0.4989,14.466,15.2916,46.7492,"RMR"
"99",86,533400,26720,151,3.0107,11.0637,5.9207,5.8229,1.7792,3.1656,0.3005,2.6851,0.3283,2.4266,1.4466,5.9207,1.0172,0.0689,0.0748,0.1718,0.0678,0.0736,3.0514,3.3087,3.5328,4.1852,4.4897,4.7903,5.5007,5.8386,6.2014,6.8162,7.1749,7.4973,8.389,8.8549,9.7366,141,10,0,0,26.6038,25.5932,28.4906,141,151,13.0189,14.1509,12.0339,13.0508,13.3962,14.5283,69,75,71,77,530,0.3614,6.1806,6.4251,19.0388,"RMR"
"100",86,533420,26720,43,3.0226,7.6841,4.2901,3.0226,1.3602,1.85,0.317,1.4973,1.2742,3.3619,1.0688,4.2901,0.7069,0.2666,0.0963,0.1648,0.3772,0.1362,3.0323,3.076,3.1492,3.2563,3.3214,3.3588,3.5631,3.8273,3.9417,4.433,4.8187,5.0535,6.7233,7.3185,7.6254,42,1,0,0,8.1081,7.8899,8.3012,42,43,2.7027,7.9151,2.5688,7.7064,2.7027,8.1081,14,41,14,42,518,0.2719,4.4958,4.7229,12.0792,"RMR"
